# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Mar 19 12:56:02 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia DR2 + Tycho2 + 2MASS (all Vegamags, Gaia passbands from Weiler 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag  B_Tmag  V_Tmag  Jmag    Hmag    Ksmag
0.01471 0.00000 7.17609 12.5773973465 2.6279480457   12.558  4.421  4.3691  3.545    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -4.45e-24      0.00 7.107e-01 2.745e-01 2.630e-03 7.157e-04 6.497e-03 -1.000 1.476e-02 -6.282 -4.057 -4.211 -4.238 -3.817 -4.349 -4.036 -3.473 -3.345 -3.272
0.01471 0.00000 7.17609 12.7988204956 2.6280825138   12.770  4.460  4.3605  3.478    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-21      0.00 7.107e-01 2.745e-01 2.634e-03 7.158e-04 6.497e-03 -1.000 1.476e-02 -6.380 -4.206 -4.357 -4.383 -3.970 -4.494 -4.184 -3.631 -3.504 -3.433
0.01471 0.00000 7.17609 12.9726696014 2.6281843185   12.936  4.492  4.3517  3.417    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-19      0.00 7.107e-01 2.745e-01 2.637e-03 7.158e-04 6.496e-03 -1.000 1.476e-02 -6.460 -4.337 -4.486 -4.512 -4.106 -4.621 -4.315 -3.772 -3.647 -3.577
0.01471 0.00000 7.17609 13.1388130188 2.6282787323   13.085  4.524  4.3424  3.353    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1    -4e-17      0.00 7.107e-01 2.745e-01 2.640e-03 7.159e-04 6.496e-03 -1.000 1.476e-02 -6.539 -4.470 -4.616 -4.642 -4.244 -4.750 -4.448 -3.915 -3.793 -3.724
0.01471 0.00000 7.17609 13.2857360840 2.6283600330   13.205  4.552  4.3367  3.305    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-15      0.00 7.107e-01 2.745e-01 2.643e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.611 -4.576 -4.721 -4.746 -4.353 -4.854 -4.554 -4.028 -3.907 -3.839
0.01471 0.00000 7.17609 13.3254442215 2.6283814907   13.237  4.563  4.3403  3.310    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-15      0.00 7.107e-01 2.745e-01 2.643e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.636 -4.581 -4.728 -4.753 -4.357 -4.861 -4.559 -4.029 -3.907 -3.839
0.01471 0.00000 7.17609 13.3786592484 2.6284103394   13.278  4.580  4.3524  3.343    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.39e-15      0.00 7.107e-01 2.745e-01 2.644e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.680 -4.559 -4.708 -4.734 -4.329 -4.843 -4.537 -3.994 -3.869 -3.799
0.01471 0.00000 7.17609 13.3894329071 2.6284160614   13.288  4.590  4.3628  3.375    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-15      0.00 7.107e-01 2.745e-01 2.644e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.704 -4.526 -4.679 -4.705 -4.291 -4.815 -4.504 -3.950 -3.823 -3.751
0.01471 0.00000 7.17609 13.3952312469 2.6284191608   13.293  4.604  4.3749  3.409    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.94e-15      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.740 -4.495 -4.651 -4.678 -4.254 -4.788 -4.473 -3.905 -3.776 -3.702
0.01471 0.00000 7.17609 13.3974914551 2.6284203529   13.295  4.620  4.3848  3.433    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -6.04e-15      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.779 -4.480 -4.639 -4.666 -4.235 -4.778 -4.458 -3.880 -3.749 -3.673
0.01471 0.00000 7.17609 13.3989944458 2.6284210682   13.296  4.632  4.3925  3.452    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.09e-15      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.809 -4.468 -4.629 -4.657 -4.219 -4.770 -4.447 -3.860 -3.727 -3.650
0.01471 0.00000 7.17609 13.4000167847 2.6284217834   13.297  4.618  4.3876  3.446    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-15      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.774 -4.460 -4.619 -4.647 -4.213 -4.759 -4.438 -3.856 -3.725 -3.648
0.01471 0.00000 7.17609 13.4009876251 2.6284222603   13.298  4.603  4.3784  3.425    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -6.07e-15      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.737 -4.471 -4.629 -4.656 -4.229 -4.767 -4.450 -3.878 -3.748 -3.674
0.01471 0.00000 7.17609 13.4017229080 2.6284224987   13.299  4.596  4.3665  3.384    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -5.41e-15      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.719 -4.520 -4.674 -4.701 -4.284 -4.810 -4.498 -3.940 -3.812 -3.740
0.01471 0.00000 7.17609 13.4023189545 2.6284229755   13.299  4.594  4.3549  3.339    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.79e-15      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.716 -4.581 -4.732 -4.758 -4.351 -4.867 -4.559 -4.014 -3.889 -3.818
0.01471 0.00000 7.17609 13.4029846191 2.6284232140   13.300  4.596  4.3402  3.279    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.720 -4.668 -4.814 -4.840 -4.444 -4.947 -4.646 -4.116 -3.994 -3.926
0.01471 0.00000 7.17609 13.4035940170 2.6284236908   13.300  4.599  4.3254  3.216    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.729 -4.759 -4.901 -4.926 -4.543 -5.032 -4.737 -4.224 -4.105 -4.039
0.01471 0.00000 7.17609 13.4040555954 2.6284239292   13.301  4.602  4.3135  3.166    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.736 -4.833 -4.972 -4.996 -4.622 -5.101 -4.810 -4.311 -4.195 -4.131
0.01471 0.00000 7.17609 13.4044961929 2.6284241676   13.301  4.605  4.3015  3.115    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.742 -4.907 -5.042 -5.066 -4.702 -5.170 -4.884 -4.399 -4.286 -4.224
0.01471 0.00000 7.17609 13.4049158096 2.6284244061   13.301  4.607  4.2895  3.064    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.748 -4.980 -5.111 -5.135 -4.781 -5.238 -4.957 -4.487 -4.376 -4.317
0.01471 0.00000 7.17609 13.4054174423 2.6284246445   13.302  4.610  4.2744  3.002    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.754 -5.071 -5.197 -5.220 -4.880 -5.322 -5.047 -4.596 -4.489 -4.432
0.01471 0.00000 7.17609 13.4058923721 2.6284248829   13.302  4.612  4.2593  2.940    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.55e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.759 -5.160 -5.281 -5.303 -4.979 -5.403 -5.135 -4.705 -4.603 -4.549
0.01471 0.00000 7.17609 13.4062538147 2.6284251213   13.302  4.612  4.2473  2.891    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.761 -5.231 -5.348 -5.369 -5.057 -5.466 -5.205 -4.792 -4.693 -4.641
0.01471 0.00000 7.17609 13.4065990448 2.6284251213   13.302  4.613  4.2352  2.842    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.47e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.762 -5.301 -5.413 -5.434 -5.134 -5.529 -5.275 -4.878 -4.782 -4.732
0.01471 0.00000 7.17609 13.4069299698 2.6284253597   13.303  4.613  4.2231  2.793    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.763 -5.370 -5.478 -5.499 -5.211 -5.592 -5.343 -4.964 -4.871 -4.822
0.01471 0.00000 7.17609 13.4072456360 2.6284255981   13.303  4.613  4.2110  2.745    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.762 -5.438 -5.542 -5.562 -5.286 -5.653 -5.411 -5.048 -4.958 -4.912
0.01471 0.00000 7.17609 13.4075460434 2.6284258366   13.303  4.612  4.1989  2.697    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.761 -5.505 -5.605 -5.624 -5.360 -5.713 -5.477 -5.132 -5.045 -5.000
0.01471 0.00000 7.17609 13.4078350067 2.6284258366   13.303  4.612  4.1868  2.650    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.23e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.759 -5.572 -5.667 -5.686 -5.435 -5.773 -5.543 -5.216 -5.132 -5.089
0.01471 0.00000 7.17609 13.4081077576 2.6284260750   13.304  4.610  4.1748  2.603    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.756 -5.637 -5.728 -5.746 -5.508 -5.831 -5.608 -5.298 -5.217 -5.176
0.01471 0.00000 7.17609 13.4083690643 2.6284260750   13.304  4.609  4.1627  2.556    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.06e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.753 -5.702 -5.789 -5.806 -5.580 -5.889 -5.672 -5.380 -5.302 -5.263
0.01471 0.00000 7.17609 13.4086189270 2.6284263134   13.304  4.607  4.1506  2.509    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.749 -5.766 -5.848 -5.865 -5.652 -5.946 -5.735 -5.461 -5.387 -5.350
0.01471 0.00000 7.17609 13.4088554382 2.6284263134   13.304  4.606  4.1386  2.463    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.744 -5.828 -5.905 -5.921 -5.721 -5.999 -5.796 -5.541 -5.470 -5.435
0.01471 0.00000 7.17609 13.4090814590 2.6284265518   13.304  4.604  4.1266  2.417    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -3.8e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.739 -5.889 -5.962 -5.978 -5.790 -6.054 -5.857 -5.620 -5.552 -5.519
0.01471 0.00000 7.17609 13.4093475342 2.6284267902   13.305  4.601  4.1116  2.360    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.732 -5.966 -6.034 -6.049 -5.875 -6.124 -5.934 -5.718 -5.653 -5.622
0.01471 0.00000 7.17609 13.4095993042 2.6284267902   13.305  4.598  4.0965  2.302    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.724 -6.042 -6.103 -6.117 -5.958 -6.190 -6.008 -5.815 -5.754 -5.726
0.01471 0.00000 7.17609 13.4097881317 2.6284270287   13.305  4.595  4.0845  2.257    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.717 -6.100 -6.157 -6.170 -6.023 -6.241 -6.066 -5.891 -5.833 -5.807
0.01471 0.00000 7.17609 13.4099702835 2.6284270287   13.305  4.592  4.0724  2.211    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.42e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.711 -6.150 -6.201 -6.214 -6.088 -6.277 -6.114 -5.967 -5.914 -5.891
0.01471 0.00000 7.17609 13.4101428986 2.6284270287   13.305  4.589  4.0603  2.166    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.33e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.703 -6.203 -6.248 -6.260 -6.152 -6.318 -6.166 -6.042 -5.994 -5.973
0.01471 0.00000 7.17609 13.4103469849 2.6284272671   13.305  4.586  4.0451  2.109    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.694 -6.270 -6.308 -6.319 -6.229 -6.375 -6.232 -6.135 -6.092 -6.073
0.01471 0.00000 7.17609 13.4105014801 2.6284272671   13.306  4.583  4.0331  2.064    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -1e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.687 -6.322 -6.355 -6.365 -6.289 -6.417 -6.282 -6.207 -6.168 -6.151
0.01471 0.00000 7.17609 13.4106492996 2.6284272671   13.306  4.580  4.0211  2.019    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.679 -6.371 -6.399 -6.408 -6.347 -6.459 -6.331 -6.278 -6.243 -6.228
0.01471 0.00000 7.17609 13.4107894897 2.6284275055   13.305  4.576  4.0089  1.973    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.671 -6.421 -6.443 -6.452 -6.404 -6.500 -6.381 -6.349 -6.319 -6.305
0.01471 0.00000 7.17609 13.4109563828 2.6284275055   13.306  4.572  3.9937  1.917    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.660 -6.480 -6.496 -6.504 -6.471 -6.551 -6.439 -6.437 -6.411 -6.400
0.01471 0.00000 7.17609 13.4110832214 2.6284275055   13.305  4.569  3.9815  1.871    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.652 -6.526 -6.537 -6.544 -6.524 -6.589 -6.485 -6.506 -6.484 -6.476
0.01471 0.00000 7.17609 13.4112052917 2.6284277439   13.305  4.565  3.9692  1.825    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.643 -6.570 -6.576 -6.581 -6.575 -6.623 -6.528 -6.576 -6.559 -6.554
0.01471 0.00000 7.17609 13.4113216400 2.6284277439   13.305  4.562  3.9569  1.780    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.634 -6.606 -6.603 -6.608 -6.626 -6.640 -6.562 -6.644 -6.633 -6.632
0.01471 0.00000 7.17609 13.4114351273 2.6284277439   13.306  4.558  3.9444  1.734    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.625 -6.641 -6.631 -6.635 -6.675 -6.658 -6.595 -6.712 -6.709 -6.711
0.01471 0.00000 7.17609 13.4115428925 2.6284277439   13.306  4.554  3.9320  1.688    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.615 -6.677 -6.660 -6.663 -6.721 -6.680 -6.630 -6.780 -6.782 -6.788
0.01471 0.00000 7.17609 13.4116458893 2.6284279823   13.306  4.550  3.9197  1.643    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.605 -6.706 -6.682 -6.683 -6.762 -6.692 -6.656 -6.845 -6.855 -6.865
0.01471 0.00000 7.17609 13.4117469788 2.6284279823   13.306  4.546  3.9070  1.596    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.595 -6.727 -6.693 -6.692 -6.801 -6.688 -6.673 -6.910 -6.930 -6.944
0.01471 0.00000 7.17609 13.4118394852 2.6284279823   13.306  4.542  3.8950  1.552    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.584 -6.741 -6.695 -6.693 -6.835 -6.671 -6.682 -6.972 -7.002 -7.020
0.01471 0.00000 7.17609 13.4119510651 2.6284279823   13.306  4.536  3.8796  1.497    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.570 -6.749 -6.684 -6.680 -6.876 -6.628 -6.680 -7.049 -7.096 -7.118
0.01471 0.00000 7.17609 13.4120359421 2.6284282207   13.306  4.531  3.8672  1.452    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.558 -6.749 -6.665 -6.659 -6.906 -6.575 -6.670 -7.111 -7.174 -7.200
0.01471 0.00000 7.17609 13.4121150970 2.6284282207   13.306  4.526  3.8552  1.409    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.546 -6.744 -6.641 -6.632 -6.934 -6.514 -6.654 -7.170 -7.249 -7.279
0.01471 0.00000 7.17609 13.4122123718 2.6284282207   13.306  4.520  3.8395  1.352    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.529 -6.731 -6.599 -6.587 -6.968 -6.414 -6.625 -7.246 -7.350 -7.384
0.01471 0.00000 7.17609 13.4122829437 2.6284282207   13.306  4.514  3.8274  1.309    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.515 -6.718 -6.560 -6.545 -6.992 -6.323 -6.598 -7.304 -7.429 -7.465
0.01471 0.00000 7.17609 13.4123544693 2.6284282207   13.306  4.508  3.8148  1.265    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.500 -6.701 -6.515 -6.497 -7.014 -6.217 -6.564 -7.361 -7.509 -7.548
0.01471 0.00000 7.17609 13.4124202728 2.6284282207   13.306  4.502  3.8027  1.223    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.485 -6.682 -6.466 -6.446 -7.034 -6.101 -6.527 -7.417 -7.588 -7.631
0.01471 0.00000 7.17609 13.4124841690 2.6284284592   13.306  4.495  3.7902  1.180    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.467 -6.657 -6.410 -6.387 -7.049 -5.974 -6.481 -7.469 -7.667 -7.714
0.01471 0.00000 7.17609 13.4125442505 2.6284284592   13.306  4.488  3.7778  1.138    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.449 -6.630 -6.348 -6.321 -7.064 -5.827 -6.430 -7.522 -7.746 -7.797
0.01471 0.00000 7.17609 13.4126043320 2.6284284592   13.306  4.480  3.7653  1.096    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.429 -6.594 -6.273 -6.244 -7.073 -5.661 -6.366 -7.573 -7.829 -7.885
0.01471 0.00000 7.17609 13.4126596451 2.6284284592   13.306  4.471  3.7529  1.055    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.407 -6.557 -6.202 -6.170 -7.070 -5.507 -6.303 -7.610 -7.895 -7.955
0.01471 0.00000 7.17609 13.4127130508 2.6284284592   13.306  4.461  3.7402  1.014    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -9.8e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.382 -6.511 -6.112 -6.076 -7.069 -5.289 -6.224 -7.655 -7.975 -8.042
0.01471 0.00000 7.17609 13.4127655029 2.6284284592   13.306  4.450  3.7277  0.974    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -9.45e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.356 -6.461 -6.030 -5.993 -7.048 -5.126 -6.146 -7.677 -8.029 -8.100
0.01471 0.00000 7.17609 13.4128150940 2.6284284592   13.306  4.439  3.7152  0.936    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -9.11e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.329 -6.404 -5.940 -5.901 -7.022 -4.948 -6.059 -7.699 -8.086 -8.163
0.01471 0.00000 7.17609 13.4128665924 2.6284284592   13.306  4.426  3.7024  0.897    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -8.7e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.295 -6.336 -5.838 -5.797 -6.984 -4.757 -5.959 -7.713 -8.137 -8.222
0.01471 0.00000 7.17609 13.4129180908 2.6284286976   13.306  4.409  3.6888  0.860    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -8.2e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.252 -6.253 -5.719 -5.678 -6.930 -4.545 -5.842 -7.716 -8.177 -8.273
0.01471 0.00000 7.17609 13.4129743576 2.6284286976   13.306  4.390  3.6747  0.823    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.69e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.205 -6.161 -5.596 -5.554 -6.864 -4.326 -5.719 -7.711 -8.200 -8.314
0.01471 0.00000 7.17609 13.4130430222 2.6284286976   13.306  4.365  3.6583  0.783    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.06e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.142 -6.037 -5.434 -5.390 -6.771 -4.041 -5.556 -7.691 -8.203 -8.347
0.01471 0.00000 7.17609 13.4131078720 2.6284286976   13.306  4.336  3.6479  0.770    2  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -6.22e-14      0.00 7.107e-01 2.745e-01 2.645e-03 7.160e-04 6.496e-03 -1.000 1.476e-02 -6.069 -5.915 -5.280 -5.236 -6.673 -3.811 -5.400 -7.643 -8.184 -8.341
